Time,PosX,PosY,PosZ,RotX,RotY,RotZ
44.8,18.10248,23.73138,-17.54896,0,0,0
44.9,18.10248,23.73138,-17.54896,0,0,0
45.0,18.10248,23.73138,-17.54896,0,0,0
45.1,18.10248,23.73138,-17.54896,0,0,0
45.2,18.10248,23.73138,-17.54896,0,0,0
45.3,18.10248,23.73138,-17.54896,0,0,0
45.4,18.10248,23.73138,-17.54896,0,0,0
45.5,18.10248,23.73138,-17.54896,0,0,0
45.6,18.10248,23.73138,-17.54896,0,0,0
45.7,18.10248,23.73138,-17.54896,0,0,0
45.8,18.10248,23.73138,-17.54896,0,0,0
45.9,18.10248,23.73138,-17.54896,0,0,0
46.0,18.10248,23.73138,-17.54896,0,0,0
46.1,18.10248,23.73138,-17.54896,0,0,0
46.2,18.10248,23.73138,-17.54896,0,0,0
46.3,18.10248,23.73138,-17.54896,0,0,0
46.4,18.10248,23.73138,-17.54896,0,0,0
46.5,18.10248,23.73138,-17.54896,0,0,0
46.6,18.10248,23.73138,-17.54896,0,0,0
46.7,18.10248,23.73138,-17.54896,0,0,0
46.8,18.10248,23.73138,-17.54896,0,0,0
46.9,18.10248,23.73138,-17.54896,0,0,0
47.0,18.10248,23.73138,-17.54896,0,0,0
47.1,18.10248,23.73138,-17.54896,0,0,0
47.2,18.10248,23.73138,-17.54896,0,0,0
47.3,18.10248,23.73138,-17.54896,0,0,0
47.4,18.10248,23.73138,-17.54896,0,0,0
47.5,18.10248,23.73138,-17.54896,0,0,0
47.6,18.10248,23.73138,-17.54896,0,0,0
47.7,18.10248,23.73138,-17.54896,0,0,0
47.8,18.10248,23.73138,-17.54896,0,0,0
47.9,18.10248,23.73138,-17.54896,0,0,0
48.0,18.10248,23.73138,-17.54896,0,0,0
48.1,18.10248,23.73138,-17.54896,0,0,0
48.2,18.10248,23.73138,-17.54896,0,0,0
48.3,18.10248,23.73138,-17.54896,0,0,0
48.4,18.10248,23.73138,-17.54896,0,0,0
48.5,18.10248,23.73138,-17.54896,0,0,0
48.6,18.10248,23.73138,-17.54896,0,0,0
48.7,18.10248,23.73138,-17.54896,0,0,0
48.8,18.10248,23.73138,-17.54896,0,0,0
48.9,18.10248,23.73138,-17.54896,0,0,0
49.0,18.10248,23.73138,-17.54896,0,0,0
49.1,18.10248,23.73138,-17.54896,0,0,0
